0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Elastic_modulus,energy_efficiency,num_reinforced
1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1.450933716,0.326948315,6
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1.357041385,0.397897208,4
0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1.357041385,0.397897208,4
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1.357041385,0.397897208,4
1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1.437392393,0.380121564,5
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1.437392393,0.380121564,5
1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1.437392393,0.380121564,5
0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1.496121969,0.352960735,6
0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1.496121969,0.352960735,6
0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1.496121969,0.352960735,6
0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1.472692691,0.338839767,6
0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1.472692691,0.338839767,6
0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1.472692691,0.338839767,6
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.430890595,0.331661209,6
0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1.430890595,0.331661209,6
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.430890595,0.331661209,6
0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1.432925838,0.333944304,6
0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1.432925838,0.333944304,6
0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1.432925838,0.333944304,6
0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1.44402191,0.328968414,6
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1.44402191,0.328968414,6
0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1.44402191,0.328968414,6
1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1.50515966,0.371364808,6
0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1.50515966,0.371364808,6
1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1.50515966,0.371364808,6
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.435772816,0.313988774,6
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1.435772816,0.313988774,6
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.435772816,0.313988774,6
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.336241197,0.35005203,5
1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1.336241197,0.35005203,5
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.336241197,0.35005203,5
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1.384225455,0.326988567,6
0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1.384225455,0.326988567,6
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1.384225455,0.326988567,6
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.318,0.491,3
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.318,0.491,3
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.318,0.491,3
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1.298904683,0.42658384,4
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1.298904683,0.42658384,4
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1.298904683,0.42658384,4
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.267990468,0.429143811,4
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1.267990468,0.429143811,4
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.267990468,0.429143811,4
0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.430259646,0.319347559,6
0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1.430259646,0.319347559,6
0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.430259646,0.319347559,6
0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1.435570664,0.32393249,6
0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1.435570664,0.32393249,6
0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1.435570664,0.32393249,6
1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1.436956813,0.349737056,6
1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1.436956813,0.349737056,6
1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1.436956813,0.349737056,6
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.391634304,0.337304258,5
1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1.391634304,0.337304258,5
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.391634304,0.337304258,5
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1.386574544,0.359764459,5
0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1.386574544,0.359764459,5
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1.386574544,0.359764459,5
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.338786748,0.408826021,4
0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1.338786748,0.408826021,4
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.338786748,0.408826021,4
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.346274126,0.376270869,4
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1.346274126,0.376270869,4
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.346274126,0.376270869,4
1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.428221302,0.329630286,6
0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1.428221302,0.329630286,6
1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.428221302,0.329630286,6
0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1.448633263,0.324183551,6
0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1.448633263,0.324183551,6
0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1.448633263,0.324183551,6
0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1.426438634,0.352041471,6
0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1.426438634,0.352041471,6
0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1.426438634,0.352041471,6
0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1.440115426,0.33444896,6
0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1.440115426,0.33444896,6
0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1.440115426,0.33444896,6
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.401210022,0.366574577,5
0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1.401210022,0.366574577,5
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.401210022,0.366574577,5
0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1.554240824,0.377633283,6
0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1.554240824,0.377633283,6
0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1.554240824,0.377633283,6
0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1.46920521,0.377798619,6
0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1.46920521,0.377798619,6
0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1.46920521,0.377798619,6
0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1.456459555,0.363284536,6
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1.456459555,0.363284536,6
0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1.456459555,0.363284536,6
1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1.439884367,0.322164792,6
0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1.439884367,0.322164792,6
1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1.439884367,0.322164792,6
0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1.447962404,0.375382125,6
1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1.447962404,0.375382125,6
0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1.447962404,0.375382125,6
1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.319510009,0.369524829,5
0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1.319510009,0.369524829,5
1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.319510009,0.369524829,5
0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1.417800836,0.320064438,6
0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1.417800836,0.320064438,6
0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1.417800836,0.320064438,6
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.322010714,0.404667922,3
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.322010714,0.404667922,3
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.322010714,0.404667922,3
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.420185367,0.317095667,6
0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1.420185367,0.317095667,6
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1.420185367,0.317095667,6
0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1.445603348,0.352292771,6
0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1.445603348,0.352292771,6
0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1.445603348,0.352292771,6
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.389149366,0.33677365,5
1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.389149366,0.33677365,5
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.389149366,0.33677365,5
1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1.453487671,0.349371111,6
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1.453487671,0.349371111,6
1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1.453487671,0.349371111,6
1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1.424295595,0.309672926,6
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1.424295595,0.309672926,6
1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1.424295595,0.309672926,6
1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1.438028205,0.326315669,6
0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1.438028205,0.326315669,6
1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1.438028205,0.326315669,6
0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1.441669327,0.351924546,6
1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1.441669327,0.351924546,6
0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1.441669327,0.351924546,6
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.296530917,0.491767617,2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.296530917,0.491767617,2
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.296530917,0.491767617,2
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1.298539987,0.419309349,4
0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1.298539987,0.419309349,4
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1.298539987,0.419309349,4
0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1.393128573,0.359338658,6
0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1.393128573,0.359338658,6
0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1.393128573,0.359338658,6
0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1.419871209,0.342275998,6
0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1.419871209,0.342275998,6
0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1.419871209,0.342275998,6
0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1.493963935,0.365932062,6
0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1.493963935,0.365932062,6
0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1.493963935,0.365932062,6
0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1.439269071,0.32080692,6
1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1.439269071,0.32080692,6
0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1.439269071,0.32080692,6
0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1.389345222,0.360406745,5
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1.389345222,0.360406745,5
0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1.389345222,0.360406745,5
0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1.358263078,0.377265388,4
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1.358263078,0.377265388,4
0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1.358263078,0.377265388,4
0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1.456391585,0.347020146,6
0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1.456391585,0.347020146,6
0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1.456391585,0.347020146,6
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.307853763,0.448613187,3
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.307853763,0.448613187,3
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.307853763,0.448613187,3
0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1.413379876,0.317367123,6
0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1.413379876,0.317367123,6
0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1.413379876,0.317367123,6
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.394938219,0.352668534,5
1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1.394938219,0.352668534,5
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.394938219,0.352668534,5
0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1.443507761,0.323046674,6
0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1.443507761,0.323046674,6
0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1.443507761,0.323046674,6
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1.492137792,0.356783159,6
0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1.492137792,0.356783159,6
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1.492137792,0.356783159,6
0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1.401475901,0.397420706,5
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1.401475901,0.397420706,5
0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1.401475901,0.397420706,5
0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1.411047929,0.340056391,6
0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1.411047929,0.340056391,6
0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1.411047929,0.340056391,6
0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1.461503103,0.331156236,6
0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1.461503103,0.331156236,6
0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1.461503103,0.331156236,6
0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1.451008518,0.31818466,6
0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1.451008518,0.31818466,6
0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1.451008518,0.31818466,6
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.328531821,0.407179603,3
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.328531821,0.407179603,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.328531821,0.407179603,3
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1.367252679,0.412126139,4
0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1.367252679,0.412126139,4
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1.367252679,0.412126139,4
1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1.371177357,0.345328501,5
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1.371177357,0.345328501,5
1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1.371177357,0.345328501,5
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1.443097471,0.324879708,6
0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1.443097471,0.324879708,6
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1.443097471,0.324879708,6
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1.401501434,0.34562437,5
0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1.401501434,0.34562437,5
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1.401501434,0.34562437,5
0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1.341142548,0.386659274,4
0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.341142548,0.386659274,4
0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1.341142548,0.386659274,4
0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1.470530732,0.342839693,6
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1.470530732,0.342839693,6
0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1.470530732,0.342839693,6
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1.411709587,0.388731188,5
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1.411709587,0.388731188,5
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1.411709587,0.388731188,5
0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1.322182743,0.391264289,5
0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.322182743,0.391264289,5
0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1.322182743,0.391264289,5
0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1.493713868,0.328371618,6
0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1.493713868,0.328371618,6
0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1.493713868,0.328371618,6
0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1.40481072,0.326526265,6
0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1.40481072,0.326526265,6
0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1.40481072,0.326526265,6
0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1.412086959,0.409072783,4
0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1.412086959,0.409072783,4
0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1.412086959,0.409072783,4
0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1.456493159,0.350575792,6
1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1.456493159,0.350575792,6
0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1.456493159,0.350575792,6
0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1.44821399,0.328435064,6
0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1.44821399,0.328435064,6
0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1.44821399,0.328435064,6
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.352401131,0.38060886,4
0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1.352401131,0.38060886,4
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.352401131,0.38060886,4
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.335828153,0.383638274,4
0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.335828153,0.383638274,4
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.335828153,0.383638274,4
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1.389698239,0.345247837,5
0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1.389698239,0.345247837,5
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1.389698239,0.345247837,5
0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1.463949435,0.337129179,6
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1.463949435,0.337129179,6
0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1.463949435,0.337129179,6
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.351149579,0.387993304,4
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1.351149579,0.387993304,4
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.351149579,0.387993304,4
0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1.423951183,0.33740398,6
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1.423951183,0.33740398,6
0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1.423951183,0.33740398,6
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.395911632,0.35568771,5
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1.395911632,0.35568771,5
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.395911632,0.35568771,5
0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1.472740833,0.356651488,6
0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1.472740833,0.356651488,6
0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1.472740833,0.356651488,6
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1.402160523,0.3550784,5
1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1.402160523,0.3550784,5
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1.402160523,0.3550784,5
0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1.388423867,0.3097424,6
0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1.388423867,0.3097424,6
0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1.388423867,0.3097424,6
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.345859892,0.378628129,4
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.345859892,0.378628129,4
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.345859892,0.378628129,4
0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1.464607347,0.337450824,6
0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1.464607347,0.337450824,6
0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1.464607347,0.337450824,6
0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1.443308968,0.367404963,6
0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1.443308968,0.367404963,6
0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1.443308968,0.367404963,6
1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1.425493754,0.373530185,5
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1.425493754,0.373530185,5
1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1.425493754,0.373530185,5
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1.41385683,0.365023576,5
0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1.41385683,0.365023576,5
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1.41385683,0.365023576,5
0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1.442820757,0.327365441,6
0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1.442820757,0.327365441,6
0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1.442820757,0.327365441,6
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1.449037868,0.332907361,6
0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1.449037868,0.332907361,6
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1.449037868,0.332907361,6
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.360768054,0.394871955,4
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.360768054,0.394871955,4
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.360768054,0.394871955,4
0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1.421934311,0.345267028,6
0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1.421934311,0.345267028,6
0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1.421934311,0.345267028,6
1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1.456635502,0.356553354,6
0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1.456635502,0.356553354,6
1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1.456635502,0.356553354,6
1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1.411325648,0.341723849,6
0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1.411325648,0.341723849,6
1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1.411325648,0.341723849,6
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.408979761,0.369501218,5
1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1.408979761,0.369501218,5
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.408979761,0.369501218,5
0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.411039618,0.321164275,6
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1.411039618,0.321164275,6
0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.411039618,0.321164275,6
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.444865325,0.353286597,6
0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1.444865325,0.353286597,6
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.444865325,0.353286597,6
0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1.477124074,0.34303756,6
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1.477124074,0.34303756,6
0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1.477124074,0.34303756,6
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.320186618,0.413913787,3
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.320186618,0.413913787,3
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.320186618,0.413913787,3
0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1.427741738,0.326619602,6
0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1.427741738,0.326619602,6
0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1.427741738,0.326619602,6
0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1.438087454,0.340944846,6
0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1.438087454,0.340944846,6
